Date;Device Type;Country;Region;City;Browser;OS;Language (browser);Language (OS);Screen Size;JS enabled;Supports Flash;Cookies Enabled;Pageviews
25.02.2014;Tablet;Switzerland;Zurich;Zurich;Mobile Safari 7;iPad;German;German;Other;No;No;Enabled;2
25.02.2014;Tablet;Switzerland;Zurich;Zurich;Mobile Safari 5;iPad;German;German;Other;No;No;Enabled;1
25.02.2014;Tablet;Switzerland;Zurich;Zurich;Mobile Safari 5;iPad;German;German;Other;No;No;Enabled;1
25.02.2014;Tablet;Switzerland;Zurich;Zurich;Mobile Safari 5;iPad;German;German;Other;No;No;Enabled;1
25.02.2014;Tablet;Switzerland;Zurich;Zurich;Mobile Safari 5;iPad;German;German;Other;No;No;Enabled;7
25.02.2014;Tablet;Switzerland;Zurich;Zurich;Mobile Safari 5;iPad;German;German;Other;No;No;Enabled;7
25.02.2014;Tablet;Switzerland;Zurich;Zurich;Mobile Safari 5;iPad;German;German;Other;No;No;Enabled;3
25.02.2014;Tablet;Switzerland;Zurich;Zurich;Mobile Safari 5;iPad;German;German;Other;No;No;Enabled;8
25.02.2014;Tablet;Switzerland;Zurich;Zurich;Mobile Safari 5;iPad;German;German;Other;No;No;Enabled;1
25.02.2014;Tablet;Switzerland;Zurich;Zurich;Mobile Safari 6;iPad;German;German;Other;No;No;Enabled;1
25.02.2014;Tablet;Switzerland;Zurich;Zurich;Mobile Safari 7;iPad;German;German;Other;No;No;Enabled;13
25.02.2014;Tablet;Switzerland;Zurich;Zurich;Mobile Safari 7;iPad;German;German;Other;No;No;Enabled;3
25.02.2014;Tablet;Switzerland;Zurich;Zurich;Mobile Safari 7;iPad;German;German;Other;No;No;Enabled;5
25.02.2014;Tablet;Switzerland;Zurich;Zurich;Mobile Safari 7;iPad;German;German;Other;No;No;Enabled;3
25.02.2014;Tablet;Switzerland;Zurich;Zurich;Mobile Safari 7;iPad;German;German;Other;No;No;Enabled;2
25.02.2014;Tablet;Switzerland;Zurich;Zurich;Mobile Safari 7;iPad;German;German;Other;No;No;Enabled;10
25.02.2014;Tablet;Switzerland;Zurich;Zurich;Mobile Safari 7;iPad;German;German;Other;No;No;Enabled;5
25.02.2014;Tablet;Switzerland;Zurich;Zurich;Mobile Safari 7;iPad;English (United States)  ;English (United States)  ;Other;No;No;Enabled;1
25.02.2014;Tablet;Switzerland;Zurich;Zurich;Mobile Safari 7;iPad;English (United States)  ;English (United States)  ;Other;No;No;Enabled;8
25.02.2014;Tablet;Switzerland;Zurich;Zurich;Mobile Safari 7;iPad;English (United States)  ;English (United States)  ;Other;No;No;Enabled;1
25.02.2014;Tablet;Switzerland;Zurich;Zurich;Mobile Safari 7;iPad;German;German;Other;No;No;Enabled;1
25.02.2014;Tablet;Switzerland;Zurich;Zurich;Mobile Safari 7;iPad;English (United States)  ;English (United States)  ;Other;No;No;Enabled;7
25.02.2014;Tablet;Switzerland;Zurich;Zurich;Mobile Safari 7;iPad;English (United States)  ;English (United States)  ;Other;No;No;Enabled;8
25.02.2014;Tablet;Switzerland;Zurich;Zurich;Mobile Safari 7;iPad;English (United States)  ;English (United States)  ;Other;No;No;Enabled;1
25.02.2014;Tablet;Switzerland;Basel-stadt;Basel;Mobile Safari 7;iPad;German;German;Other;No;No;Enabled;1
25.02.2014;Tablet;Switzerland;Basel-stadt;Basel;Mobile Safari 7;iPad;German;German;Other;No;No;Enabled;4
25.02.2014;Tablet;Switzerland;Basel-stadt;Basel;Mobile Safari 7;iPad;German;German;Other;No;No;Enabled;1
25.02.2014;Tablet;Switzerland;Basel-stadt;Basel;Mobile Safari 7;iPad;German;German;Other;No;No;Enabled;4
25.02.2014;Tablet;Switzerland;Basel-stadt;Basel;Mobile Safari 6;iPad;German;German;Other;No;No;Enabled;2
25.02.2014;Tablet;Switzerland;Basel-stadt;Basel;Mobile Safari 6;iPad;German;German;Other;No;No;Enabled;1
25.02.2014;Tablet;Switzerland;Basel-stadt;Basel;Mobile Safari 6;iPad;German;German;Other;No;No;Enabled;1
25.02.2014;Tablet;Switzerland;Basel-stadt;Basel;Mobile Safari 6;iPad;German;German;Other;No;No;Enabled;2
25.02.2014;Tablet;Switzerland;Luzern;Luzern;Mobile Safari 6;iPad;English (United States)  ;English (United States)  ;Other;No;No;Enabled;1
25.02.2014;Tablet;Switzerland;Luzern;Luzern;Mobile Safari 6;iPad;English (United States)  ;English (United States)  ;Other;No;No;Enabled;3
25.02.2014;Tablet;Switzerland;Luzern;Luzern;Mobile Safari 6;iPad;English (United States)  ;English (United States)  ;Other;No;No;Enabled;1
25.02.2014;Tablet;Switzerland;Luzern;Luzern;Mobile Safari 6;iPad;English (United States)  ;English (United States)  ;Other;No;No;Enabled;1
25.02.2014;Tablet;Switzerland;Luzern;Luzern;Mobile Safari 6;iPad;English (United States)  ;English (United States)  ;Other;No;No;Enabled;1
25.02.2014;Tablet;Switzerland;Luzern;Luzern;Mobile Safari 6;iPad;English (United States)  ;English (United States)  ;Other;No;No;Enabled;1
25.02.2014;Tablet;Switzerland;Luzern;Luzern;Mobile Safari 6;iPad;English (United States)  ;English (United States)  ;Other;No;No;Enabled;3
25.02.2014;Tablet;Switzerland;Luzern;Luzern;Mobile Safari 6;iPad;English (United States)  ;English (United States)  ;Other;No;No;Enabled;3
25.02.2014;Tablet;Switzerland;Zurich;Dubendorf;Mobile Safari 5;iPad;German;German;Other;No;No;Enabled;3
25.02.2014;Tablet;Switzerland;Zurich;Dubendorf;Mobile Safari 5;iPad;German;German;Other;No;No;Enabled;1
25.02.2014;Tablet;Switzerland;Zurich;Dubendorf;Mobile Safari 5;iPad;Not Detected;Not Detected;;No;No;Enabled;1
25.02.2014;Tablet;Switzerland;Zurich;Dubendorf;Mobile Safari 5;iPad;Not Detected;Not Detected;;No;No;Enabled;2
25.02.2014;Tablet;Switzerland;Zurich;Dubendorf;Mobile Safari 5;iPad;German;German;Other;No;No;Enabled;4
25.02.2014;Tablet;Switzerland;Zurich;Winterthur;Mobile Safari 7;iPad;German;German;Other;No;No;Enabled;17
25.02.2014;Tablet;Switzerland;Zurich;Winterthur;Mobile Safari 7;iPad;German;German;Other;No;No;Enabled;1
25.02.2014;Tablet;Switzerland;Sankt Gallen;Sankt Gallen;Mobile Safari 7;iPad;German;German;Other;No;No;Enabled;3
25.02.2014;Tablet;Switzerland;Sankt Gallen;Sankt Gallen;Mobile Safari 7;iPad;German;German;Other;No;No;Enabled;5
25.02.2014;Tablet;Switzerland;Sankt Gallen;Sankt Gallen;Mobile Safari 7;iPad;German;German;Other;No;No;Enabled;3
25.02.2014;Tablet;Switzerland;Sankt Gallen;Sankt Gallen;Mobile Safari 7;iPad;German;German;Other;No;No;Enabled;5
25.02.2014;Tablet;Switzerland;Sankt Gallen;Sankt Gallen;Mobile Safari 7;iPad;German;German;Other;No;No;Enabled;1
25.02.2014;Tablet;Switzerland;Sankt Gallen;Sankt Gallen;Mobile Safari 7;iPad;German;German;Other;No;No;Enabled;1
25.02.2014;Tablet;Switzerland;Sankt Gallen;Sankt Gallen;Mobile Safari 7;iPad;German;German;Other;No;No;Enabled;1
25.02.2014;Tablet;Switzerland;Sankt Gallen;Sankt Gallen;Mobile Safari 7;iPad;German;German;Other;No;No;Enabled;1
25.02.2014;Tablet;Switzerland;Sankt Gallen;Sankt Gallen;Mobile Safari 5;iPad;German;German;Other;No;No;Enabled;11
25.02.2014;Tablet;Switzerland;Sankt Gallen;Sankt Gallen;Mobile Safari 5;iPad;German;German;Other;No;No;Enabled;2
25.02.2014;Tablet;Switzerland;Sankt Gallen;Sankt Gallen;Mobile Safari 5;iPad;German;German;Other;No;No;Enabled;10
25.02.2014;Tablet;Switzerland;Sankt Gallen;Sankt Gallen;Mobile Safari 5;iPad;German;German;Other;No;No;Enabled;6
25.02.2014;Tablet;Switzerland;Sankt Gallen;Sankt Gallen;Mobile Safari 5;iPad;German;German;Other;No;No;Enabled;2
25.02.2014;Tablet;Switzerland;Sankt Gallen;Sankt Gallen;Mobile Safari 5;iPad;German;German;Other;No;No;Enabled;3
25.02.2014;Tablet;Switzerland;Sankt Gallen;Sankt Gallen;Mobile Safari 5;iPad;German;German;Other;No;No;Enabled;6
25.02.2014;Tablet;Switzerland;Sankt Gallen;Sankt Gallen;Mobile Safari 5;iPad;German;German;Other;No;No;Enabled;2
25.02.2014;Tablet;Switzerland;Sankt Gallen;Sankt Gallen;Mobile Safari 5;iPad;German;German;Other;No;No;Enabled;1
25.02.2014;Tablet;Switzerland;Sankt Gallen;Sankt Gallen;Mobile Safari 5;iPad;German;German;Other;No;No;Enabled;1
25.02.2014;Tablet;Switzerland;Vaud;Lausanne;Mobile Safari 6;iPad;German;German;Other;No;No;Enabled;1
25.02.2014;Tablet;Switzerland;Vaud;Lausanne;Mobile Safari 6;iPad;German;German;Other;No;No;Enabled;3
25.02.2014;Tablet;Switzerland;Vaud;Lausanne;Mobile Safari 6;iPad;German;German;Other;No;No;Enabled;3
25.02.2014;Tablet;Switzerland;Vaud;Lausanne;Mobile Safari 6;iPad;German;German;Other;No;No;Enabled;1
25.02.2014;Tablet;Switzerland;Vaud;Lausanne;Mobile Safari 6;iPad;German;German;Other;No;No;Enabled;1
25.02.2014;Tablet;Switzerland;Vaud;Lausanne;Mobile Safari 6;iPad;German;German;Other;No;No;Enabled;3
25.02.2014;Tablet;Denmark;Hovedstaden;Frederiksberg;Mobile Safari 7;iPad;French;French;Other;No;No;Enabled;9
25.02.2014;Tablet;Denmark;Hovedstaden;Frederiksberg;Mobile Safari 7;iPad;French;French;Other;No;No;Enabled;1
25.02.2014;Tablet;Denmark;Hovedstaden;Frederiksberg;Mobile Safari 7;iPad;French;French;Other;No;No;Enabled;9
25.02.2014;Tablet;Denmark;Hovedstaden;Frederiksberg;Mobile Safari 7;iPad;French;French;Other;No;No;Enabled;1
25.02.2014;Tablet;Switzerland;Aargau;Aarburg;Mobile Safari 5;iPad;German;German;Other;No;No;Enabled;2
25.02.2014;Tablet;Switzerland;Aargau;Aarburg;Mobile Safari 5;iPad;German;German;Other;No;No;Enabled;2
25.02.2014;Tablet;Switzerland;Aargau;Aarburg;Mobile Safari 5;iPad;German;German;Other;No;No;Enabled;2
25.02.2014;Tablet;Switzerland;Aargau;Aarburg;Mobile Safari 5;iPad;German;German;Other;No;No;Enabled;2
25.02.2014;Tablet;Switzerland;Aargau;Aarburg;Mobile Safari 5;iPad;German;German;Other;No;No;Enabled;2
25.02.2014;Tablet;Switzerland;Aargau;Aarburg;Mobile Safari 5;iPad;German;German;Other;No;No;Enabled;2
25.02.2014;Tablet;Switzerland;Bern;Ostermundigen;Mobile Safari 6;iPad;English (United States)  ;English (United States)  ;Other;No;No;Enabled;1
25.02.2014;Tablet;Switzerland;Bern;Ostermundigen;Mobile Safari 6;iPad;English (United States)  ;English (United States)  ;Other;No;No;Enabled;1
25.02.2014;Tablet;Switzerland;Bern;Ostermundigen;Mobile Safari 6;iPad;English (United States)  ;English (United States)  ;Other;No;No;Enabled;3
25.02.2014;Tablet;Switzerland;Bern;Ostermundigen;Mobile Safari 6;iPad;English (United States)  ;English (United States)  ;Other;No;No;Enabled;1
25.02.2014;Tablet;Switzerland;Bern;Ostermundigen;Mobile Safari 6;iPad;English (United States)  ;English (United States)  ;Other;No;No;Enabled;3
25.02.2014;Tablet;Switzerland;Bern;Ostermundigen;Mobile Safari 6;iPad;English (United States)  ;English (United States)  ;Other;No;No;Enabled;3
25.02.2014;Tablet;Switzerland;Graubunden;Chur;Mobile Safari 6;iPad;German;German;Other;No;No;Enabled;1
25.02.2014;Tablet;Switzerland;Graubunden;Chur;Mobile Safari 6;iPad;German;German;Other;No;No;Enabled;3
25.02.2014;Tablet;Switzerland;Graubunden;Chur;Mobile Safari 6;iPad;German;German;Other;No;No;Enabled;1
25.02.2014;Tablet;Switzerland;Graubunden;Chur;Mobile Safari 6;iPad;German;German;Other;No;No;Enabled;3
25.02.2014;Tablet;Switzerland;Graubunden;Chur;Mobile Safari 6;iPad;German;German;Other;No;No;Enabled;1
25.02.2014;Tablet;Switzerland;Graubunden;Chur;Mobile Safari 6;iPad;German;German;Other;No;No;Enabled;3
25.02.2014;Tablet;Switzerland;Zurich;Dietikon;Mobile Safari 6;iPad;German;German;Other;No;No;Enabled;9
25.02.2014;Tablet;Switzerland;Zurich;Dietikon;Mobile Safari 6;iPad;German;German;Other;No;No;Enabled;2
25.02.2014;Tablet;Switzerland;Zurich;Dietikon;Mobile Safari 6;iPad;German;German;Other;No;No;Enabled;8
25.02.2014;Tablet;Switzerland;Zurich;Dietikon;Mobile Safari 6;iPad;German;German;Other;No;No;Enabled;9
25.02.2014;Tablet;Switzerland;Zurich;Dietikon;Mobile Safari 6;iPad;German;German;Other;No;No;Enabled;2
25.02.2014;Tablet;Switzerland;Zurich;Dietikon;Mobile Safari 6;iPad;German;German;Other;No;No;Enabled;2
25.02.2014;Tablet;Switzerland;Valais;Monthey;Mobile Safari 7;iPad;German;German;Other;No;No;Enabled;3
25.02.2014;Tablet;Switzerland;Valais;Monthey;Mobile Safari 7;iPad;German;German;Other;No;No;Enabled;3
25.02.2014;Tablet;Switzerland;Valais;Monthey;Mobile Safari 7;iPad;German;German;Other;No;No;Enabled;2
25.02.2014;Tablet;Switzerland;Valais;Monthey;Mobile Safari 7;iPad;German;German;Other;No;No;Enabled;2
25.02.2014;Tablet;Hungary;Pest;Nagytarcsa;Mobile Safari 5;iPad;Hungarian    ;Hungarian    ;Other;No;No;Enabled;3
25.02.2014;Tablet;Hungary;Pest;Nagytarcsa;Mobile Safari 5;iPad;Hungarian    ;Hungarian    ;Other;No;No;Enabled;3
25.02.2014;Tablet;Hungary;Pest;Nagytarcsa;Mobile Safari 5;iPad;Hungarian    ;Hungarian    ;Other;No;No;Enabled;1
25.02.2014;Tablet;Hungary;Pest;Nagytarcsa;Mobile Safari 5;iPad;Hungarian    ;Hungarian    ;Other;No;No;Enabled;1
25.02.2014;Tablet;Hungary;Pest;Nagytarcsa;Mobile Safari 5;iPad;Hungarian    ;Hungarian    ;Other;No;No;Enabled;1
25.02.2014;Tablet;Hungary;Pest;Nagytarcsa;Mobile Safari 5;iPad;Hungarian    ;Hungarian    ;Other;No;No;Enabled;3
25.02.2014;Tablet;Switzerland;Luzern;Eich;Mobile Safari 7;iPad;German;German;Other;No;No;Enabled;1
25.02.2014;Tablet;Switzerland;Luzern;Eich;Mobile Safari 7;iPad;German;German;Other;No;No;Enabled;1
25.02.2014;Tablet;Switzerland;Luzern;Eich;Mobile Safari 7;iPad;German;German;Other;No;No;Enabled;1
25.02.2014;Tablet;Switzerland;Luzern;Eich;Mobile Safari 7;iPad;German;German;Other;No;No;Enabled;5
25.02.2014;Tablet;Switzerland;Luzern;Eich;Mobile Safari 7;iPad;German;German;Other;No;No;Enabled;5
25.02.2014;Tablet;Switzerland;Luzern;Eich;Mobile Safari 7;iPad;German;German;Other;No;No;Enabled;5
25.02.2014;Tablet;Switzerland;Thurgau;Uttwil;Mobile Safari 7;iPad;German;German;Other;No;No;Enabled;1
25.02.2014;Tablet;Switzerland;Thurgau;Uttwil;Mobile Safari 7;iPad;German;German;Other;No;No;Enabled;1
25.02.2014;Tablet;Switzerland;Thurgau;Uttwil;Mobile Safari 7;iPad;German;German;Other;No;No;Enabled;1
25.02.2014;Tablet;Switzerland;Thurgau;Uttwil;Mobile Safari 7;iPad;German;German;Other;No;No;Enabled;1
25.02.2014;Tablet;Switzerland;Solothurn;Ebnat-kappel;Mobile Safari 7;iPad;German;German;Other;No;No;Enabled;2
25.02.2014;Tablet;Switzerland;Solothurn;Ebnat-kappel;Mobile Safari 7;iPad;German;German;Other;No;No;Enabled;2
25.02.2014;Tablet;Switzerland;Solothurn;Ebnat-kappel;Mobile Safari 7;iPad;German;German;Other;No;No;Enabled;6
25.02.2014;Tablet;Switzerland;Solothurn;Ebnat-kappel;Mobile Safari 7;iPad;German;German;Other;No;No;Enabled;6
26.02.2014;Tablet;Switzerland;Zurich;Zurich;Mobile Safari 6;iPad;German;German;Other;No;No;Enabled;13
26.02.2014;Tablet;Switzerland;Zurich;Zurich;Mobile Safari 6;iPad;German;German;Other;No;No;Enabled;4
23.02.2014;Tablet;Switzerland;Zurich;Elgg;Mobile Safari 7;iPad;Italian;Italian;Other;No;No;Enabled;5
23.02.2014;Tablet;Switzerland;Zurich;Elgg;Mobile Safari 7;iPad;Italian;Italian;Other;No;No;Enabled;1
23.02.2014;Tablet;Switzerland;Zurich;Hettlingen;Mobile Safari 6;iPad;English (United States)  ;English (United States)  ;Other;No;No;Enabled;2
23.02.2014;Tablet;Switzerland;Zurich;Hettlingen;Mobile Safari 6;iPad;English (United States)  ;English (United States)  ;Other;No;No;Enabled;1
23.02.2014;Tablet;Switzerland;Zurich;Hettlingen;Mobile Safari 6;iPad;English (United States)  ;English (United States)  ;Other;No;No;Enabled;2
23.02.2014;Tablet;Switzerland;Zurich;Hettlingen;Mobile Safari 6;iPad;English (United States)  ;English (United States)  ;Other;No;No;Enabled;1
23.02.2014;Tablet;Switzerland;Zurich;Hettlingen;Mobile Safari 6;iPad;English (United States)  ;English (United States)  ;Other;No;No;Enabled;1
23.02.2014;Tablet;Switzerland;Zurich;Hettlingen;Mobile Safari 6;iPad;English (United States)  ;English (United States)  ;Other;No;No;Enabled;1
23.02.2014;Tablet;Switzerland;Solothurn;Ebnat-kappel;Mobile Safari 7;iPad;German;German;Other;No;No;Enabled;3
23.02.2014;Tablet;Switzerland;Solothurn;Ebnat-kappel;Mobile Safari 7;iPad;German;German;Other;No;No;Enabled;1
23.02.2014;Tablet;Switzerland;Solothurn;Ebnat-kappel;Mobile Safari 7;iPad;German;German;Other;No;No;Enabled;3
23.02.2014;Tablet;Switzerland;Solothurn;Ebnat-kappel;Mobile Safari 7;iPad;German;German;Other;No;No;Enabled;1
24.02.2014;Tablet;United States;Utah;Salt Lake City;Mobile Safari 7;iPad;German;German;Other;No;No;Enabled;9
24.02.2014;Tablet;United States;Utah;Salt Lake City;Mobile Safari 7;iPad;German;German;Other;No;No;Enabled;1
24.02.2014;Tablet;United States;Utah;Salt Lake City;Mobile Safari 7;iPad;German;German;Other;No;No;Enabled;1
24.02.2014;Tablet;United States;Utah;Salt Lake City;Mobile Safari 7;iPad;German;German;Other;No;No;Enabled;9
24.02.2014;Tablet;Switzerland;Zurich;Zurich;Mobile Safari 6;iPad;German;German;Other;No;No;Enabled;5
24.02.2014;Tablet;Switzerland;Zurich;Zurich;Mobile Safari 6;iPad;German;German;Other;No;No;Enabled;4
24.02.2014;Tablet;Switzerland;Zurich;Zurich;Mobile Safari 6;iPad;German;German;Other;No;No;Enabled;4
24.02.2014;Tablet;Switzerland;Zurich;Zurich;Mobile Safari 6;iPad;German;German;Other;No;No;Enabled;4
24.02.2014;Tablet;Switzerland;Zurich;Zurich;Mobile Safari 6;iPad;German;German;Other;No;No;Enabled;10
24.02.2014;Tablet;Switzerland;Zurich;Zurich;Mobile Safari 6;iPad;German;German;Other;No;No;Enabled;6
24.02.2014;Tablet;Switzerland;Zurich;Zurich;Mobile Safari 6;iPad;German;German;Other;No;No;Enabled;1
24.02.2014;Tablet;Switzerland;Zurich;Zurich;Mobile Safari 6;iPad;German;German;Other;No;No;Enabled;1
24.02.2014;Tablet;Switzerland;Zurich;Zurich;Mobile Safari 6;iPad;German;German;Other;No;No;Enabled;2
24.02.2014;Tablet;Switzerland;Zurich;Zurich;Mobile Safari 6;iPad;German;German;Other;No;No;Enabled;6
24.02.2014;Tablet;Switzerland;Zurich;Zurich;Mobile Safari 7;iPad;English (United States)  ;English (United States)  ;Other;No;No;Enabled;1
24.02.2014;Tablet;Switzerland;Zurich;Zurich;Mobile Safari 7;iPad;English (United States)  ;English (United States)  ;Other;No;No;Enabled;1
24.02.2014;Tablet;Switzerland;Zurich;Zurich;Mobile Safari 7;iPad;English (United States)  ;English (United States)  ;Other;No;No;Enabled;1
24.02.2014;Tablet;Switzerland;Zurich;Zurich;Mobile Safari 7;iPad;English (United States)  ;English (United States)  ;Other;No;No;Enabled;1
24.02.2014;Tablet;Switzerland;Zurich;Zurich;Mobile Safari 7;iPad;English (United States)  ;English (United States)  ;Other;No;No;Enabled;1
24.02.2014;Tablet;Switzerland;Zurich;Zurich;Mobile Safari 7;iPad;English (United States)  ;English (United States)  ;Other;No;No;Enabled;1
24.02.2014;Tablet;Switzerland;Zurich;Zurich;Mobile Safari 7;iPad;German;German;Other;No;No;Enabled;2
24.02.2014;Tablet;Switzerland;Zurich;Zurich;Mobile Safari 7;iPad;German;German;Other;No;No;Enabled;2
24.02.2014;Tablet;Switzerland;Zurich;Zurich;Mobile Safari 7;iPad;German;German;Other;No;No;Enabled;2
24.02.2014;Tablet;Switzerland;Zurich;Zurich;Mobile Safari 7;iPad;German;German;Other;No;No;Enabled;2
24.02.2014;Tablet;Switzerland;Zurich;Zurich;Mobile Safari 7;iPad;German;German;Other;No;No;Enabled;2
24.02.2014;Tablet;Switzerland;Zurich;Zurich;Mobile Safari 7;iPad;German;German;Other;No;No;Enabled;2
24.02.2014;Tablet;Switzerland;Zurich;Zurich;Mobile Safari 6;iPad;German;German;Other;No;No;Enabled;2
24.02.2014;Tablet;Switzerland;Zurich;Zurich;Mobile Safari 6;iPad;German;German;Other;No;No;Enabled;1
24.02.2014;Tablet;Switzerland;Zurich;Zurich;Mobile Safari 6;iPad;German;German;Other;No;No;Enabled;3
24.02.2014;Tablet;Switzerland;Zurich;Zurich;Mobile Safari 6;iPad;German;German;Other;No;No;Enabled;1
24.02.2014;Tablet;Switzerland;Zurich;Zurich;Mobile Safari 6;iPad;German;German;Other;No;No;Enabled;3
24.02.2014;Tablet;Switzerland;Zurich;Zurich;Mobile Safari 7;iPad;German;German;Other;No;No;Enabled;3
24.02.2014;Tablet;Switzerland;Zurich;Zurich;Mobile Safari 7;iPad;German;German;Other;No;No;Enabled;7
24.02.2014;Tablet;Switzerland;Zurich;Zurich;Mobile Safari 7;iPad;German;German;Other;No;No;Enabled;3
24.02.2014;Tablet;Switzerland;Zurich;Zurich;Mobile Safari 7;iPad;German;German;Other;No;No;Enabled;7
24.02.2014;Tablet;Switzerland;Basel-stadt;Basel;Mobile Safari 7;iPad;German;German;Other;No;No;Enabled;5
24.02.2014;Tablet;Switzerland;Basel-stadt;Basel;Mobile Safari 7;iPad;German;German;Other;No;No;Enabled;5
24.02.2014;Tablet;Switzerland;Basel-stadt;Basel;Mobile Safari 7;iPad;German;German;Other;No;No;Enabled;1
24.02.2014;Tablet;Switzerland;Basel-stadt;Basel;Mobile Safari 7;iPad;German;German;Other;No;No;Enabled;1
24.02.2014;Tablet;Switzerland;Basel-stadt;Basel;Mobile Safari 6;iPad;German;German;Other;No;No;Enabled;1
24.02.2014;Tablet;Switzerland;Basel-stadt;Basel;Mobile Safari 6;iPad;German;German;Other;No;No;Enabled;1
24.02.2014;Tablet;Switzerland;Basel-stadt;Basel;Mobile Safari 6;iPad;German;German;Other;No;No;Enabled;1
24.02.2014;Tablet;Switzerland;Basel-stadt;Basel;Mobile Safari 6;iPad;German;German;Other;No;No;Enabled;1
24.02.2014;Tablet;Switzerland;Luzern;Luzern;Mobile Safari 6;iPad;English (United States)  ;English (United States)  ;Other;No;No;Enabled;3
24.02.2014;Tablet;Switzerland;Luzern;Luzern;Mobile Safari 6;iPad;English (United States)  ;English (United States)  ;Other;No;No;Enabled;1
24.02.2014;Tablet;Switzerland;Luzern;Luzern;Mobile Safari 6;iPad;English (United States)  ;English (United States)  ;Other;No;No;Enabled;1
24.02.2014;Tablet;Switzerland;Luzern;Luzern;Mobile Safari 6;iPad;English (United States)  ;English (United States)  ;Other;No;No;Enabled;3
24.02.2014;Tablet;Switzerland;Luzern;Luzern;Mobile Safari 6;iPad;English (United States)  ;English (United States)  ;Other;No;No;Enabled;3
24.02.2014;Tablet;Switzerland;Luzern;Luzern;Mobile Safari 6;iPad;English (United States)  ;English (United States)  ;Other;No;No;Enabled;1
24.02.2014;Tablet;Switzerland;Luzern;Luzern;Mobile Safari 6;iPad;English (United States)  ;English (United States)  ;Other;No;No;Enabled;1
24.02.2014;Tablet;Switzerland;Luzern;Luzern;Mobile Safari 6;iPad;English (United States)  ;English (United States)  ;Other;No;No;Enabled;1
24.02.2014;Tablet;Switzerland;Zurich;Dubendorf;Mobile Safari 5;iPad;Not Detected;Not Detected;;No;No;Enabled;1
24.02.2014;Tablet;Switzerland;Zurich;Dubendorf;Mobile Safari 5;iPad;Not Detected;Not Detected;;No;No;Enabled;1
24.02.2014;Tablet;Switzerland;Zurich;Dubendorf;Mobile Safari 5;iPad;German;German;Other;No;No;Enabled;1
24.02.2014;Tablet;Switzerland;Zurich;Dubendorf;Mobile Safari 5;iPad;German;German;Other;No;No;Enabled;1
24.02.2014;Tablet;Switzerland;Zurich;Dubendorf;Mobile Safari 5;iPad;German;German;Other;No;No;Enabled;2
24.02.2014;Tablet;Switzerland;Sankt Gallen;Sankt Gallen;Mobile Safari 7;iPad;German;German;Other;No;No;Enabled;1
24.02.2014;Tablet;Switzerland;Sankt Gallen;Sankt Gallen;Mobile Safari 7;iPad;German;German;Other;No;No;Enabled;2
24.02.2014;Tablet;Switzerland;Sankt Gallen;Sankt Gallen;Mobile Safari 7;iPad;German;German;Other;No;No;Enabled;10
24.02.2014;Tablet;Switzerland;Sankt Gallen;Sankt Gallen;Mobile Safari 7;iPad;German;German;Other;No;No;Enabled;10
24.02.2014;Tablet;Switzerland;Sankt Gallen;Sankt Gallen;Mobile Safari 7;iPad;German;German;Other;No;No;Enabled;2
24.02.2014;Tablet;Switzerland;Sankt Gallen;Sankt Gallen;Mobile Safari 7;iPad;German;German;Other;No;No;Enabled;3
24.02.2014;Tablet;Switzerland;Sankt Gallen;Sankt Gallen;Mobile Safari 7;iPad;German;German;Other;No;No;Enabled;2
24.02.2014;Tablet;Switzerland;Sankt Gallen;Sankt Gallen;Mobile Safari 7;iPad;German;German;Other;No;No;Enabled;8
24.02.2014;Tablet;Switzerland;Vaud;Lausanne;Mobile Safari 6;iPad;German;German;Other;No;No;Enabled;5
24.02.2014;Tablet;Switzerland;Vaud;Lausanne;Mobile Safari 6;iPad;German;German;Other;No;No;Enabled;5
24.02.2014;Tablet;Switzerland;Vaud;Lausanne;Mobile Safari 6;iPad;German;German;Other;No;No;Enabled;2
24.02.2014;Tablet;Switzerland;Vaud;Lausanne;Mobile Safari 6;iPad;German;German;Other;No;No;Enabled;4
24.02.2014;Tablet;Switzerland;Vaud;Lausanne;Mobile Safari 6;iPad;German;German;Other;No;No;Enabled;2
24.02.2014;Tablet;Switzerland;Vaud;Lausanne;Mobile Safari 6;iPad;German;German;Other;No;No;Enabled;2
24.02.2014;Tablet;Switzerland;Aargau;Aarburg;Mobile Safari 5;iPad;German;German;Other;No;No;Enabled;3
24.02.2014;Tablet;Switzerland;Aargau;Aarburg;Mobile Safari 5;iPad;German;German;Other;No;No;Enabled;1
24.02.2014;Tablet;Switzerland;Aargau;Aarburg;Mobile Safari 5;iPad;German;German;Other;No;No;Enabled;1
24.02.2014;Tablet;Switzerland;Aargau;Aarburg;Mobile Safari 5;iPad;German;German;Other;No;No;Enabled;1
24.02.2014;Tablet;Switzerland;Aargau;Aarburg;Mobile Safari 5;iPad;German;German;Other;No;No;Enabled;3
24.02.2014;Tablet;Switzerland;Aargau;Aarburg;Mobile Safari 5;iPad;German;German;Other;No;No;Enabled;3
24.02.2014;Tablet;Switzerland;Aargau;Moehlin;Mobile Safari 7;iPad;German;German;Other;No;No;Enabled;1
24.02.2014;Tablet;Switzerland;Aargau;Moehlin;Mobile Safari 7;iPad;German;German;Other;No;No;Enabled;1
